x,y,z,Cell Type
0.0624704,0.420826,-0.0513562,Capillary Endothelial
0.0609354,0.425703,-0.0586273,Capillary Endothelial
0.0748288,0.416897,-0.0514532,Capillary Endothelial
0.0520744,0.4297,-0.0550066,Capillary Endothelial
0.0718718,0.422692,-0.052621,Capillary Endothelial
0.060554,0.431513,-0.054105,Capillary Endothelial
0.0665245,0.41874,-0.0505087,Capillary Endothelial
0.059806,0.429088,-0.0497933,Capillary Endothelial
0.0686819,0.418934,-0.0569258,Capillary Endothelial
0.0640421,0.422985,-0.063712,Capillary Endothelial
0.0527467,0.431857,-0.057526,Capillary Endothelial
0.0608952,0.430362,-0.0492063,Capillary Endothelial
0.0635471,0.418334,-0.0618738,Capillary Endothelial
0.0708467,0.422647,-0.0492729,Capillary Endothelial
0.0705775,0.420677,-0.0505572,Capillary Endothelial
0.0567578,0.427459,-0.0545473,Capillary Endothelial
0.0603011,0.432644,-0.0560885,Capillary Endothelial
0.0553852,0.427601,-0.0645119,Capillary Endothelial
0.0611972,0.430463,-0.0518057,Capillary Endothelial
0.0768798,0.41837,-0.0449795,Capillary Endothelial
0.0566311,0.432974,-0.058847,Capillary Endothelial
0.0636608,0.431203,-0.0594857,Capillary Endothelial
0.0655899,0.419217,-0.0592501,Capillary Endothelial
0.0725966,0.42387,-0.0550762,Capillary Endothelial
0.0588276,0.430903,-0.0603863,Capillary Endothelial
0.0632747,0.425969,-0.0613552,Capillary Endothelial
0.0735416,0.421197,-0.0496097,Capillary Endothelial
0.0586864,0.431198,-0.0513694,Capillary Endothelial
0.0675186,0.421467,-0.0524528,Capillary Endothelial
0.0717938,0.419564,-0.0496911,Capillary Endothelial
0.0716729,0.418969,-0.049196,Capillary Endothelial
0.0560721,0.423601,-0.0652432,Capillary Endothelial
0.0629572,0.418776,-0.0675667,Capillary Endothelial
0.0651064,0.421229,-0.0588147,Capillary Endothelial
0.053146,0.434382,-0.0594564,Capillary Endothelial
0.0581091,0.428621,-0.0581347,Capillary Endothelial
0.0612753,0.430863,-0.0525566,Capillary Endothelial
0.0633449,0.428776,-0.0499307,Capillary Endothelial
0.0591229,0.42961,-0.0569826,Capillary Endothelial
0.0572892,0.424647,-0.0549339,Capillary Endothelial
0.0548354,0.433077,-0.0537744,Capillary Endothelial
0.0635761,0.427052,-0.0583257,Capillary Endothelial
0.0720876,0.419365,-0.04779,Capillary Endothelial
0.0679303,0.418509,-0.0600672,Capillary Endothelial
0.0594863,0.426633,-0.056283,Capillary Endothelial
0.068618,0.425381,-0.0460011,Capillary Endothelial
0.0701776,0.415361,-0.0615141,Capillary Endothelial
0.0668909,0.423057,-0.0627618,Capillary Endothelial
0.0731286,0.414833,-0.0503445,Capillary Endothelial
0.0644255,0.420702,-0.0650758,Capillary Endothelial
0.0554353,0.431893,-0.0617078,Capillary Endothelial
0.062578,0.421377,-0.0514283,Capillary Endothelial
0.06645,0.427496,-0.0550336,Capillary Endothelial
0.0663251,0.430039,-0.0566569,Capillary Endothelial
0.0681801,0.416743,-0.0609846,Capillary Endothelial
0.073937,0.415708,-0.0520487,Capillary Endothelial
0.0777694,0.414051,-0.0506774,Capillary Endothelial
0.0521415,0.428253,-0.0594249,Capillary Endothelial
0.0666108,0.420037,-0.0559326,Capillary Endothelial
0.0687537,0.425912,-0.0583661,Capillary Endothelial
0.0544085,0.426239,-0.0595523,Capillary Endothelial
0.0596719,0.421992,-0.0683883,Capillary Endothelial
0.0660058,0.420561,-0.0490726,Capillary Endothelial
0.0511397,0.432021,-0.05663,Capillary Endothelial
0.07257,0.420375,-0.0480243,Capillary Endothelial
0.0581416,0.428052,-0.0602823,Capillary Endothelial
0.0559066,0.431955,-0.0595235,Capillary Endothelial
0.0745986,0.418889,-0.0451596,Capillary Endothelial
0.0597374,0.428925,-0.0490331,Capillary Endothelial
0.0721666,0.418566,-0.0510031,Capillary Endothelial
0.0577279,0.434632,-0.0581928,Capillary Endothelial
0.054029,0.431838,-0.0614367,Capillary Endothelial
0.0528335,0.428366,-0.0619711,Capillary Endothelial
0.0672022,0.423311,-0.057834,Capillary Endothelial
0.0670873,0.41833,-0.0618124,Capillary Endothelial
0.0603913,0.4199,-0.0675409,Capillary Endothelial
0.0623533,0.417692,-0.0670168,Capillary Endothelial
0.056913,0.428634,-0.0509931,Capillary Endothelial
0.0723621,0.424302,-0.0501999,Capillary Endothelial
0.0527039,0.431667,-0.0584705,Capillary Endothelial
0.0700523,0.422618,-0.0576615,Capillary Endothelial
0.0690756,0.419875,-0.0615576,Capillary Endothelial
0.0624218,0.428965,-0.0486877,Capillary Endothelial
0.0528299,0.425028,-0.0605421,Capillary Endothelial
0.066187,0.428718,-0.0497503,Capillary Endothelial
0.0617156,0.42123,-0.0684946,Capillary Endothelial
0.0703084,0.417115,-0.0620055,Capillary Endothelial
0.0640738,0.430409,-0.0513147,Capillary Endothelial
0.0714252,0.426269,-0.0532941,Capillary Endothelial
0.0677148,0.416431,-0.0587344,Capillary Endothelial
0.0726179,0.416324,-0.0494182,Capillary Endothelial
0.0570743,0.424502,-0.0583937,Capillary Endothelial
0.0662719,0.416473,-0.0628304,Capillary Endothelial
0.0708865,0.417741,-0.0598882,Capillary Endothelial
0.0584799,0.433026,-0.0567576,Capillary Endothelial
0.0669719,0.419275,-0.0599878,Capillary Endothelial
0.0691017,0.418368,-0.0571492,Capillary Endothelial
0.0602486,0.422476,-0.0631694,Capillary Endothelial
0.0736095,0.417172,-0.0537884,Capillary Endothelial
0.0711938,0.42089,-0.0544848,Capillary Endothelial
0.0618505,0.428412,-0.0493016,Capillary Endothelial
0.0633525,0.425625,-0.0501363,Capillary Endothelial
0.0581131,0.426406,-0.0511725,Capillary Endothelial
0.0676651,0.416939,-0.0578734,Capillary Endothelial
0.0661123,0.418,-0.0613448,Capillary Endothelial
0.0687063,0.419062,-0.0567146,Capillary Endothelial
0.0752663,0.419503,-0.0490234,Capillary Endothelial
0.0706826,0.420548,-0.0537698,Capillary Endothelial
0.0735148,0.422218,-0.0563491,Capillary Endothelial
0.0562407,0.424067,-0.0654431,Capillary Endothelial
0.0662281,0.416353,-0.0610296,Capillary Endothelial
0.0587726,0.42214,-0.0591814,Capillary Endothelial
0.0700192,0.426526,-0.0554745,Capillary Endothelial
0.0644918,0.42445,-0.0629497,Capillary Endothelial
0.0683379,0.420734,-0.053494,Capillary Endothelial
0.0726491,0.421633,-0.0580962,Capillary Endothelial
0.0600212,0.431726,-0.0546477,Capillary Endothelial
0.070622,0.420611,-0.0608643,Capillary Endothelial
0.0609912,0.419461,-0.0666137,Capillary Endothelial
0.0705461,0.416482,-0.0521769,Capillary Endothelial
0.0598525,0.419382,-0.0647602,Capillary Endothelial
0.0638285,0.429961,-0.0543014,Capillary Endothelial
0.0612236,0.420296,-0.0692569,Capillary Endothelial
0.0644724,0.425521,-0.056227,Capillary Endothelial
0.0759329,0.414919,-0.0504517,Capillary Endothelial
0.0598008,0.429252,-0.0544537,Capillary Endothelial
0.0630207,0.429518,-0.0486348,Capillary Endothelial
0.0540967,0.427121,-0.0613595,Capillary Endothelial
0.0606324,0.426684,-0.0571835,Capillary Endothelial
0.0656815,0.42186,-0.0534424,Capillary Endothelial
0.0753419,0.418378,-0.0470196,Capillary Endothelial
0.0696223,0.419914,-0.0573226,Capillary Endothelial
0.0559519,0.430714,-0.0529644,Capillary Endothelial
0.0652148,0.41661,-0.0655977,Capillary Endothelial
0.068618,0.428713,-0.0510736,Capillary Endothelial
0.0657706,0.419663,-0.0532768,Capillary Endothelial
0.0489886,0.432076,-0.0583142,Capillary Endothelial
0.0718706,0.421748,-0.0471864,Capillary Endothelial
0.0587506,0.422785,-0.0674166,Capillary Endothelial
0.059016,0.43229,-0.0556019,Capillary Endothelial
0.0620489,0.422634,-0.0592027,Capillary Endothelial
0.0620262,0.43013,-0.0604168,Capillary Endothelial
0.0604265,0.422336,-0.0681242,Capillary Endothelial
0.0553131,0.43004,-0.0627069,Capillary Endothelial
0.0667228,0.419652,-0.0553176,Capillary Endothelial
0.0571892,0.431772,-0.0514837,Capillary Endothelial
0.0687719,0.421598,-0.0619416,Capillary Endothelial
0.0665068,0.421076,-0.0540449,Capillary Endothelial
0.0663452,0.423768,-0.0486034,Capillary Endothelial
0.0642715,0.418801,-0.0605171,Capillary Endothelial
0.0584118,0.421484,-0.0627187,Capillary Endothelial
0.056301,0.424706,-0.0579801,Capillary Endothelial
0.0676332,0.424862,-0.0464944,Capillary Endothelial
0.0513183,0.42607,-0.0582598,Capillary Endothelial
0.058766,0.430414,-0.0546333,Capillary Endothelial
0.0533999,0.430525,-0.058974,Capillary Endothelial
0.0614052,0.424819,-0.0524593,Capillary Endothelial
0.0669992,0.424828,-0.053157,Capillary Endothelial
0.0498102,0.435539,-0.0572592,Capillary Endothelial
0.053671,0.426953,-0.0610717,Capillary Endothelial
0.0521616,0.425775,-0.0577283,Capillary Endothelial
0.0527316,0.433811,-0.0605273,Capillary Endothelial
0.0634139,0.430512,-0.0573776,Capillary Endothelial
0.0692006,0.420864,-0.0483233,Capillary Endothelial
0.056448,0.432989,-0.052975,Capillary Endothelial
0.0624187,0.433375,-0.0573219,Capillary Endothelial
0.0690852,0.424775,-0.0589144,Capillary Endothelial
0.0779415,0.416067,-0.0454197,Capillary Endothelial
0.0557881,0.427364,-0.0577891,Capillary Endothelial
0.054885,0.43649,-0.0576176,Capillary Endothelial
0.0745725,0.418447,-0.0578673,Capillary Endothelial
0.0586887,0.425078,-0.0634355,Capillary Endothelial
0.0609108,0.42994,-0.0491167,Capillary Endothelial
0.0565717,0.426659,-0.0545078,Capillary Endothelial
0.0685404,0.417415,-0.050111,Capillary Endothelial
0.0568568,0.431465,-0.0565988,Capillary Endothelial
0.0634219,0.418097,-0.0613932,Capillary Endothelial
0.0547302,0.42926,-0.0559038,Capillary Endothelial
0.0710393,0.422178,-0.0529076,Capillary Endothelial
0.0767584,0.418017,-0.0471008,Capillary Endothelial
0.0538673,0.436066,-0.0581059,Capillary Endothelial
0.0587834,0.431378,-0.0527107,Capillary Endothelial
0.0660841,0.424857,-0.0536369,Capillary Endothelial
0.0710112,0.420211,-0.0553616,Capillary Endothelial
0.0498634,0.433263,-0.0589966,Capillary Endothelial
0.0539118,0.43555,-0.0585214,Capillary Endothelial
0.059187,0.422113,-0.0669577,Capillary Endothelial
0.0628455,0.423543,-0.0630261,Capillary Endothelial
0.0534933,0.432178,-0.0533152,Capillary Endothelial
0.0628333,0.428846,-0.056245,Capillary Endothelial
0.0654248,0.418458,-0.0606335,Capillary Endothelial
0.0603868,0.420534,-0.0648067,Capillary Endothelial
0.0750533,0.415415,-0.047176,Capillary Endothelial
0.0691049,0.420726,-0.0522844,Capillary Endothelial
0.0683973,0.428924,-0.0518317,Capillary Endothelial
0.0639156,0.42029,-0.0504493,Capillary Endothelial
0.0738178,0.421375,-0.0479468,Capillary Endothelial
0.0689305,0.428978,-0.0535084,Capillary Endothelial
0.0649273,0.418761,-0.0681922,Capillary Endothelial
0.0522064,0.434962,-0.0598354,Capillary Endothelial
0.0513799,0.430659,-0.0541424,Capillary Endothelial
0.0706032,0.417973,-0.0474187,Capillary Endothelial
0.0594445,0.419999,-0.0692584,Capillary Endothelial
0.0547112,0.436593,-0.058368,Capillary Endothelial
0.0702634,0.426995,-0.0478386,Capillary Endothelial
0.0699581,0.418683,-0.0508968,Capillary Endothelial
0.0607624,0.423827,-0.0520541,Capillary Endothelial
0.0542976,0.427198,-0.0538612,Capillary Endothelial
0.064769,0.421512,-0.0522377,Capillary Endothelial
0.0650183,0.41993,-0.0677045,Capillary Endothelial
0.0611628,0.422461,-0.0598406,Capillary Endothelial
0.0608892,0.429445,-0.0571005,Capillary Endothelial
0.0690014,0.424754,-0.0563848,Capillary Endothelial
0.0713676,0.423621,-0.0487429,Capillary Endothelial
0.0628801,0.423213,-0.0643853,Capillary Endothelial
0.0661924,0.429499,-0.0517711,Capillary Endothelial
0.053891,0.429468,-0.0565011,Capillary Endothelial
0.0579356,0.42141,-0.0587961,Capillary Endothelial
0.061659,0.421452,-0.0599949,Capillary Endothelial
0.0760662,0.41619,-0.0511391,Capillary Endothelial
0.0567882,0.425966,-0.0621363,Capillary Endothelial
0.0556255,0.423721,-0.0617412,Capillary Endothelial
0.0621639,0.426601,-0.0619447,Capillary Endothelial
0.0596398,0.423234,-0.0564907,Capillary Endothelial
0.062426,0.422711,-0.0665525,Capillary Endothelial
0.0755113,0.419533,-0.0487789,Capillary Endothelial
0.0629072,0.425652,-0.0612883,Capillary Endothelial
0.063461,0.424065,-0.050405,Capillary Endothelial
0.0512546,0.428348,-0.0608827,Capillary Endothelial
0.054555,0.427372,-0.0621278,Capillary Endothelial
0.0707713,0.426417,-0.0561164,Capillary Endothelial
0.0563719,0.431007,-0.0540568,Capillary Endothelial
0.0566614,0.42338,-0.0590256,Capillary Endothelial
0.057686,0.424366,-0.0552149,Capillary Endothelial
0.0747908,0.420437,-0.0509416,Capillary Endothelial
0.0642821,0.424912,-0.0575824,Capillary Endothelial
0.066267,0.427146,-0.0522998,Capillary Endothelial
0.0648042,0.431039,-0.0542535,Capillary Endothelial
0.0769224,0.416142,-0.0501703,Capillary Endothelial
0.0705722,0.423275,-0.0583449,Capillary Endothelial
0.0522503,0.433637,-0.0577046,Capillary Endothelial
0.0677096,0.422423,-0.0555661,Capillary Endothelial
0.0611374,0.420979,-0.062204,Capillary Endothelial
0.0534425,0.425971,-0.0602474,Capillary Endothelial
0.0655241,0.417011,-0.0672471,Capillary Endothelial
0.0517634,0.425083,-0.0599801,Capillary Endothelial
0.0643703,0.418642,-0.0681538,Capillary Endothelial
0.0674331,0.42196,-0.0538603,Capillary Endothelial
0.0691538,0.416659,-0.0618015,Capillary Endothelial
0.059808,0.430869,-0.0557377,Capillary Endothelial
0.0669308,0.423132,-0.0479065,Capillary Endothelial
0.0617775,0.419048,-0.0639827,Capillary Endothelial
0.0603824,0.421807,-0.0594846,Capillary Endothelial
0.0522383,0.434399,-0.0612224,Capillary Endothelial
0.0768666,0.416807,-0.0490467,Capillary Endothelial
0.0485377,0.432886,-0.0587492,Capillary Endothelial
0.0523879,0.432421,-0.0586878,Capillary Endothelial
0.052009,0.427373,-0.0569381,Capillary Endothelial
0.0642299,0.427118,-0.0570999,Capillary Endothelial
0.0603164,0.427445,-0.0575389,Capillary Endothelial
0.0612001,0.424757,-0.0606935,Capillary Endothelial
0.0607549,0.420629,-0.0670166,Capillary Endothelial
0.0631441,0.422084,-0.0591963,Capillary Endothelial
0.0588867,0.434117,-0.0587027,Capillary Endothelial
0.0735375,0.418864,-0.0486178,Capillary Endothelial
0.0487598,0.432938,-0.0594529,Capillary Endothelial
0.0582665,0.434436,-0.0586905,Capillary Endothelial
0.0631952,0.428692,-0.0533819,Capillary Endothelial
0.0636602,0.427751,-0.0529875,Capillary Endothelial
0.0524257,0.426906,-0.0562131,Capillary Endothelial
0.0648659,0.427044,-0.0498171,Capillary Endothelial
0.0614839,0.425615,-0.0637143,Capillary Endothelial
0.0665443,0.418672,-0.064151,Capillary Endothelial
0.0599676,0.429099,-0.0503837,Capillary Endothelial
0.0564769,0.426825,-0.0596819,Capillary Endothelial
0.0656399,0.426199,-0.0516751,Capillary Endothelial
0.0591062,0.422321,-0.0641967,Capillary Endothelial
0.0712445,0.424127,-0.0468776,Capillary Endothelial
0.0659826,0.427005,-0.0480358,Capillary Endothelial
0.0699037,0.420328,-0.0547283,Capillary Endothelial
0.0758068,0.41842,-0.0517565,Capillary Endothelial
0.0496965,0.433533,-0.0605262,Capillary Endothelial
0.0698889,0.427332,-0.0571313,Capillary Endothelial
0.0669133,0.425064,-0.051697,Capillary Endothelial
0.065061,0.421693,-0.0615396,Capillary Endothelial
0.070483,0.422662,-0.0494469,Capillary Endothelial
0.0666248,0.418583,-0.0611029,Capillary Endothelial
0.0708674,0.423436,-0.05919,Capillary Endothelial
0.0629921,0.430507,-0.0490429,Capillary Endothelial
0.0695941,0.424871,-0.0510246,Capillary Endothelial
0.0589711,0.421563,-0.0582427,Capillary Endothelial
0.0524813,0.430279,-0.0606376,Capillary Endothelial
0.0754176,0.420358,-0.0549334,Capillary Endothelial
0.0678538,0.420673,-0.0592957,Capillary Endothelial
0.059053,0.429139,-0.0502214,Capillary Endothelial
0.0632826,0.424917,-0.0627204,Capillary Endothelial
0.0602663,0.433101,-0.0572588,Capillary Endothelial
0.0737549,0.41839,-0.0482324,Capillary Endothelial
0.0539218,0.429996,-0.0554808,Capillary Endothelial
0.0649026,0.426128,-0.0500809,Capillary Endothelial
0.0751146,0.417905,-0.0441995,Capillary Endothelial
0.0602216,0.430493,-0.0590526,Capillary Endothelial
0.0591812,0.427904,-0.0494405,Capillary Endothelial
0.0592181,0.426587,-0.0597301,Capillary Endothelial
0.0638566,0.42345,-0.0637804,Capillary Endothelial
0.0506504,0.433352,-0.0565588,Capillary Endothelial
0.0700574,0.415507,-0.0624693,Capillary Endothelial
0.0676395,0.426483,-0.0457592,Capillary Endothelial
0.0648848,0.425508,-0.0563571,Capillary Endothelial
0.0732777,0.421562,-0.0524991,Capillary Endothelial
0.0650872,0.430896,-0.0521512,Capillary Endothelial
0.0523075,0.434483,-0.060433,Capillary Endothelial
0.0566758,0.423404,-0.0615697,Capillary Endothelial
0.0657353,0.42268,-0.0500491,Capillary Endothelial
0.0714294,0.419401,-0.0596122,Capillary Endothelial
0.052371,0.430094,-0.0562264,Capillary Endothelial
0.0678484,0.423071,-0.0603487,Capillary Endothelial
0.0638954,0.427734,-0.0545928,Capillary Endothelial
0.0501659,0.431412,-0.0606418,Capillary Endothelial
0.0694926,0.424337,-0.0557908,Capillary Endothelial
0.0522714,0.427463,-0.0623313,Capillary Endothelial
0.0702277,0.42027,-0.0500446,Capillary Endothelial
0.0550569,0.428945,-0.0577933,Capillary Endothelial
0.0536979,0.434435,-0.0585512,Capillary Endothelial
0.0726394,0.417053,-0.0585497,Capillary Endothelial
0.0664877,0.428262,-0.0481247,Capillary Endothelial
0.0672114,0.42979,-0.0516483,Capillary Endothelial
0.076721,0.41663,-0.0473454,Capillary Endothelial
0.0623576,0.42058,-0.0607684,Capillary Endothelial
0.0670063,0.42005,-0.055156,Capillary Endothelial
0.056382,0.425292,-0.0660996,Capillary Endothelial
0.069698,0.417984,-0.0592489,Capillary Endothelial
0.0611626,0.430108,-0.0582962,Capillary Endothelial
0.0617903,0.432937,-0.0545813,Capillary Endothelial
0.0567711,0.42176,-0.061825,Capillary Endothelial
0.0634051,0.423521,-0.0617374,Capillary Endothelial
0.0651302,0.420021,-0.0579183,Capillary Endothelial
0.0669277,0.426772,-0.048616,Capillary Endothelial
0.0756752,0.41881,-0.0551675,Capillary Endothelial
0.074826,0.420718,-0.0519954,Capillary Endothelial
0.0623,0.42042,-0.0612118,Capillary Endothelial
0.0502978,0.431405,-0.0567435,Capillary Endothelial
0.066897,0.424532,-0.0554595,Capillary Endothelial
0.0574555,0.424624,-0.0633743,Capillary Endothelial
0.0644719,0.419591,-0.0598075,Capillary Endothelial
0.0562504,0.424827,-0.0626316,Capillary Endothelial
0.0600237,0.42394,-0.060397,Capillary Endothelial
0.0705087,0.419008,-0.0586231,Capillary Endothelial
0.062488,0.419131,-0.0600317,Capillary Endothelial
0.0692321,0.424291,-0.047431,Capillary Endothelial
0.0681425,0.426128,-0.0565861,Capillary Endothelial
0.0522865,0.435182,-0.0553679,Capillary Endothelial
0.0578652,0.420127,-0.0628459,Capillary Endothelial
0.0580649,0.429112,-0.0498749,Capillary Endothelial
0.0739613,0.421198,-0.054099,Capillary Endothelial
0.0552437,0.429213,-0.0571737,Capillary Endothelial
0.0603638,0.42874,-0.0527658,Capillary Endothelial
0.0575738,0.422356,-0.0628462,Capillary Endothelial
0.0662539,0.418267,-0.0643741,Capillary Endothelial
0.0632374,0.4254,-0.0577266,Capillary Endothelial
0.0774081,0.415735,-0.0492776,Capillary Endothelial
0.0699304,0.416191,-0.0599637,Capillary Endothelial
0.0622294,0.423267,-0.0529909,Capillary Endothelial
0.0659323,0.427155,-0.059176,Capillary Endothelial
0.0610805,0.421659,-0.0622565,Capillary Endothelial
0.0603661,0.427458,-0.050503,Capillary Endothelial
0.0766738,0.417218,-0.0470863,Capillary Endothelial
0.064326,0.425799,-0.05053,Capillary Endothelial
0.054382,0.426036,-0.0622265,Capillary Endothelial
0.0702505,0.419497,-0.0593234,Capillary Endothelial
0.0644222,0.428094,-0.0597485,Capillary Endothelial
0.0583077,0.422264,-0.0623719,Capillary Endothelial
0.0603476,0.423677,-0.0545425,Capillary Endothelial
0.0699946,0.418978,-0.0516489,Capillary Endothelial
